Id_de_sentencia,IdVictima,TipoPersona,TipoVictima,Sexo,FchVictimizanteIni,FchVictimizanteFin,ViolaciónDerechoHumano
16288,17152,Persona Jurídica,,Se desconoce,06/09/2018 12:00:00 a. m.,06/09/2018 12:00:00 a. m.,No
10459,11406,Persona Jurídica,,Se desconoce,06/09/2018 12:00:00 a. m.,06/09/2018 12:00:00 a. m.,No
14831,15621,Persona Jurídica,,Se desconoce,07/09/2018 12:00:00 a. m.,07/09/2018 12:00:00 a. m.,No
12763,13676,Persona Física,Directa,Hombre,06/09/2018 12:00:00 a. m.,06/09/2018 12:00:00 a. m.,Si
12763,13677,Persona Jurídica,,Se desconoce,06/09/2018 12:00:00 a. m.,06/09/2018 12:00:00 a. m.,No
18165,19394,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
16101,16969,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
11748,12638,Persona Jurídica,,Se desconoce,07/09/2018 12:00:00 a. m.,07/09/2018 12:00:00 a. m.,No
10835,11758,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
18671,19913,Persona Jurídica,,Se desconoce,05/09/2018 12:00:00 a. m.,05/09/2018 12:00:00 a. m.,No
14837,15629,Persona Jurídica,,Se desconoce,12/02/2018 12:00:00 a. m.,12/02/2018 12:00:00 a. m.,No
16215,17085,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
13951,14751,Persona Jurídica,,Se desconoce,08/09/2018 12:00:00 a. m.,08/09/2018 12:00:00 a. m.,No
14407,15155,Persona Jurídica,,Se desconoce,08/09/2018 12:00:00 a. m.,08/09/2018 12:00:00 a. m.,No
16599,17450,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
21727,22955,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
16828,17700,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
24521,25792,Persona Jurídica,,Se desconoce,09/09/2018 12:00:00 a. m.,09/11/2018 12:00:00 a. m.,No
20727,22015,Persona Jurídica,,Se desconoce,10/09/2018 12:00:00 a. m.,10/09/2018 12:00:00 a. m.,No
15860,16701,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
14850,15642,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
14849,15644,Persona Jurídica,,Se desconoce,11/09/2018 12:00:00 a. m.,11/09/2018 12:00:00 a. m.,No
13524,14359,Persona Jurídica,,Se desconoce,02/05/2018 12:00:00 a. m.,02/05/2018 12:00:00 a. m.,No
21728,22956,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
16694,17565,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
16280,17143,Persona Jurídica,,Se desconoce,12/09/2018 12:00:00 a. m.,12/09/2018 12:00:00 a. m.,No
16834,17707,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
14280,15028,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
10749,11666,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
22191,23414,Persona Jurídica,,Se desconoce,12/09/2018 12:00:00 a. m.,12/09/2018 12:00:00 a. m.,No
22060,23295,Persona Jurídica,,Se desconoce,13/11/2019 12:00:00 a. m.,13/11/2019 12:00:00 a. m.,No
13833,14651,Persona Jurídica,,Se desconoce,13/09/2018 12:00:00 a. m.,19/10/2021 12:00:00 a. m.,No
12453,13354,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
21742,22973,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
23927,25192,Persona Jurídica,,Se desconoce,10/09/2018 12:00:00 a. m.,10/09/2018 12:00:00 a. m.,No
16066,16936,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
15597,16439,Persona Jurídica,,Se desconoce,01/08/2018 12:00:00 a. m.,01/08/2018 12:00:00 a. m.,No
21747,22975,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
15772,16613,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
14855,15647,Persona Jurídica,,Se desconoce,06/09/2018 12:00:00 a. m.,06/09/2018 12:00:00 a. m.,No
16234,17120,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
18940,20236,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
10465,11412,Persona Jurídica,,Se desconoce,15/09/2018 12:00:00 a. m.,15/09/2018 12:00:00 a. m.,No
10466,11414,Persona Jurídica,,Se desconoce,15/09/2018 12:00:00 a. m.,15/09/2018 12:00:00 a. m.,No
11199,12117,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
15350,16182,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
17841,18953,Persona Jurídica,,Se desconoce,16/09/2018 12:00:00 a. m.,16/09/2018 12:00:00 a. m.,No
15805,16641,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
15797,16635,Persona Jurídica,,Se desconoce,16/09/2018 12:00:00 a. m.,29/11/2018 12:00:00 a. m.,No
19675,20976,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
12590,13505,Persona Jurídica,,Se desconoce,10/08/2018 12:00:00 a. m.,10/08/2018 12:00:00 a. m.,No
18539,19778,Persona Jurídica,,Se desconoce,06/09/2018 12:00:00 a. m.,06/09/2018 12:00:00 a. m.,No
13973,14766,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
14676,15446,Persona Jurídica,,Se desconoce,17/09/2018 12:00:00 a. m.,17/09/2018 12:00:00 a. m.,No
16182,17046,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
24804,26227,Persona Jurídica,,Se desconoce,06/08/2018 12:00:00 a. m.,28/06/2022 12:00:00 a. m.,No
19993,21295,Persona Jurídica,,Se desconoce,04/09/2018 12:00:00 a. m.,04/09/2018 12:00:00 a. m.,No
13816,14628,Persona Jurídica,,Se desconoce,17/09/2018 12:00:00 a. m.,17/09/2018 12:00:00 a. m.,No
22797,23976,Persona Física,Directa,Hombre,17/09/2018 12:00:00 a. m.,17/09/2018 12:00:00 a. m.,No
13329,14161,Persona Jurídica,,Se desconoce,14/09/2018 12:00:00 a. m.,14/09/2018 12:00:00 a. m.,No
14750,15514,Persona Jurídica,,Se desconoce,18/09/2018 12:00:00 a. m.,18/09/2018 12:00:00 a. m.,No
19815,21119,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
18192,19433,Persona Jurídica,,Se desconoce,18/09/2018 12:00:00 a. m.,18/09/2018 12:00:00 a. m.,No
18740,20024,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
18941,20237,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
11290,12196,Persona Jurídica,,Se desconoce,19/09/2018 12:00:00 a. m.,19/09/2018 12:00:00 a. m.,No
13455,14290,Persona Jurídica,,Se desconoce,08/08/2018 12:00:00 a. m.,08/08/2018 12:00:00 a. m.,No
15452,16290,Persona Jurídica,,Se desconoce,12/09/2018 12:00:00 a. m.,12/09/2018 12:00:00 a. m.,No
16809,17681,Persona Jurídica,,Se desconoce,07/09/2018 12:00:00 a. m.,07/09/2018 12:00:00 a. m.,No
16897,17779,Persona Jurídica,,Se desconoce,19/09/2018 12:00:00 a. m.,27/05/2019 12:00:00 a. m.,No
12913,18827,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
12003,12889,Persona Jurídica,,Se desconoce,04/09/2018 12:00:00 a. m.,04/09/2018 12:00:00 a. m.,No
14858,15652,Persona Jurídica,,Se desconoce,19/09/2018 12:00:00 a. m.,19/09/2018 12:00:00 a. m.,No
24522,25795,Persona Jurídica,,Se desconoce,19/09/2018 12:00:00 a. m.,07/11/2018 12:00:00 a. m.,No
17329,18272,Persona Jurídica,,Se desconoce,20/09/2018 12:00:00 a. m.,20/09/2018 12:00:00 a. m.,No
13511,14343,Persona Jurídica,,Se desconoce,19/09/2018 12:00:00 a. m.,19/09/2018 12:00:00 a. m.,No
16067,16937,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
4466,24113,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
14679,15449,Persona Jurídica,,Se desconoce,20/09/2018 12:00:00 a. m.,20/09/2018 12:00:00 a. m.,No
14684,15450,Persona Jurídica,,Se desconoce,20/09/2018 12:00:00 a. m.,20/09/2018 12:00:00 a. m.,No
16085,16957,Persona Jurídica,,Se desconoce,21/09/2018 12:00:00 a. m.,28/12/2018 12:00:00 a. m.,No
18318,19561,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
24118,25391,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
15435,16273,Persona Jurídica,,Se desconoce,15/09/2018 12:00:00 a. m.,15/09/2019 12:00:00 a. m.,No
14690,15454,Persona Jurídica,,Se desconoce,22/09/2018 12:00:00 a. m.,22/09/2018 12:00:00 a. m.,No
15457,16296,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
24116,25390,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
18710,19994,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
22936,24114,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
14581,15324,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
24115,25388,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
24114,25387,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
14392,15139,Persona Jurídica,,Se desconoce,24/09/2018 12:00:00 a. m.,24/09/2018 12:00:00 a. m.,No
17845,18956,Persona Jurídica,,Se desconoce,23/05/2018 12:00:00 a. m.,23/05/2018 12:00:00 a. m.,No
11317,12219,Persona Jurídica,,Se desconoce,08/07/2016 12:00:00 a. m.,08/07/2016 12:00:00 a. m.,No
11319,12221,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
14908,15700,Persona Jurídica,,Se desconoce,02/02/2017 12:00:00 a. m.,02/02/2017 12:00:00 a. m.,No
13041,13940,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
14859,15654,Persona Jurídica,,Se desconoce,24/09/2018 12:00:00 a. m.,24/09/2018 12:00:00 a. m.,No
16267,17139,Persona Jurídica,,Se desconoce,23/09/2018 12:00:00 a. m.,23/09/2018 12:00:00 a. m.,No
14673,15442,Persona Jurídica,,Se desconoce,06/05/2016 12:00:00 a. m.,06/05/2016 12:00:00 a. m.,No
17160,18090,Persona Jurídica,,Se desconoce,07/09/2018 12:00:00 a. m.,02/04/2019 12:00:00 a. m.,No
18540,19779,Persona Jurídica,,Se desconoce,06/09/2018 12:00:00 a. m.,06/09/2018 12:00:00 a. m.,No
24112,25385,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
17753,18826,Persona Jurídica,,Se desconoce,31/08/2018 12:00:00 a. m.,31/08/2018 12:00:00 a. m.,No
17870,19005,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
24111,25384,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
17937,19101,Persona Jurídica,,Se desconoce,16/05/2016 12:00:00 a. m.,16/05/2016 12:00:00 a. m.,No
10313,11269,Persona Jurídica,,Se desconoce,07/09/2018 12:00:00 a. m.,07/09/2018 12:00:00 a. m.,No
10602,11499,Persona Jurídica,,Se desconoce,09/09/2018 12:00:00 a. m.,09/09/2018 12:00:00 a. m.,No
18585,19822,Persona Jurídica,,Se desconoce,04/07/2017 12:00:00 a. m.,04/07/2017 12:00:00 a. m.,No
15667,16505,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
13963,16614,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
17333,18277,Persona Jurídica,,Se desconoce,20/09/2018 12:00:00 a. m.,20/09/2018 12:00:00 a. m.,No
17789,18865,Persona Jurídica,,Se desconoce,24/09/2018 12:00:00 a. m.,24/09/2018 12:00:00 a. m.,No
16789,17657,Persona Jurídica,,Se desconoce,25/09/2018 12:00:00 a. m.,25/09/2018 12:00:00 a. m.,No
22074,23297,Persona Jurídica,,Se desconoce,20/09/2018 12:00:00 a. m.,20/09/2018 12:00:00 a. m.,No
18813,20101,Persona Jurídica,,Se desconoce,25/09/2018 12:00:00 a. m.,25/09/2018 12:00:00 a. m.,No
16722,17590,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
17251,18182,Persona Jurídica,,Se desconoce,20/09/2018 12:00:00 a. m.,20/09/2018 12:00:00 a. m.,No
15980,16828,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
23171,24371,Persona Jurídica,,Se desconoce,15/09/2018 12:00:00 a. m.,15/09/2018 12:00:00 a. m.,No
13168,14030,Persona Jurídica,,Se desconoce,10/09/2018 12:00:00 a. m.,10/09/2018 12:00:00 a. m.,No
18942,20238,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
18918,20210,Persona Jurídica,,Se desconoce,29/08/2018 12:00:00 a. m.,29/08/2018 12:00:00 a. m.,No
22442,23706,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
21669,22881,Persona Jurídica,,Se desconoce,16/07/2018 12:00:00 a. m.,16/07/2018 12:00:00 a. m.,No
12602,13510,Persona Jurídica,,Se desconoce,26/08/2018 12:00:00 a. m.,26/09/2018 12:00:00 a. m.,No
15976,16822,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
12604,13514,Persona Jurídica,,Se desconoce,26/09/2018 12:00:00 a. m.,26/09/2018 12:00:00 a. m.,No
14413,15162,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
22076,23298,Persona Jurídica,,Se desconoce,13/09/2018 12:00:00 a. m.,13/09/2018 12:00:00 a. m.,No
18943,20239,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
18944,20240,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
17875,19013,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
17881,19019,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
14415,15192,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
14368,15117,Persona Jurídica,,Se desconoce,06/10/2015 12:00:00 a. m.,06/10/2015 12:00:00 a. m.,No
12609,13524,Persona Jurídica,,Se desconoce,26/09/2018 12:00:00 a. m.,26/09/2018 12:00:00 a. m.,No
14863,15657,Persona Jurídica,,Se desconoce,26/09/2018 12:00:00 a. m.,26/09/2018 12:00:00 a. m.,No
19461,20759,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
11325,12226,Persona Jurídica,,Se desconoce,10/05/2017 12:00:00 a. m.,10/05/2017 12:00:00 a. m.,No
17421,18387,Persona Jurídica,,Se desconoce,09/09/2018 12:00:00 a. m.,09/09/2018 12:00:00 a. m.,No
14741,15515,Persona Jurídica,,Se desconoce,02/09/2018 12:00:00 a. m.,02/09/2018 12:00:00 a. m.,No
17138,18060,Persona Jurídica,,Se desconoce,23/09/2018 12:00:00 a. m.,23/09/2018 12:00:00 a. m.,No
11913,12802,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
14865,15661,Persona Jurídica,,Se desconoce,28/09/2018 12:00:00 a. m.,28/09/2018 12:00:00 a. m.,No
14736,15506,Persona Jurídica,,Se desconoce,27/09/2018 12:00:00 a. m.,27/09/2018 12:00:00 a. m.,No
22467,23698,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
11740,12634,Persona Jurídica,,Se desconoce,28/09/2018 12:00:00 a. m.,28/09/2018 12:00:00 a. m.,No
13160,14020,Persona Jurídica,,Se desconoce,28/09/2018 12:00:00 a. m.,28/09/2018 12:00:00 a. m.,No
13156,14018,Persona Jurídica,,Se desconoce,06/08/1972 12:00:00 a. m.,06/08/1972 12:00:00 a. m.,No
17449,18399,Persona Jurídica,,Se desconoce,28/09/2018 12:00:00 a. m.,28/09/2019 12:00:00 a. m.,No
12930,18841,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
16321,17187,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
16321,17189,Persona Física,Directa,Mujer,29/09/2018 12:00:00 a. m.,29/09/2018 12:00:00 a. m.,No
23192,24392,Persona Jurídica,,Se desconoce,17/09/2018 12:00:00 a. m.,17/09/2018 12:00:00 a. m.,No
17458,18420,Persona Jurídica,,Se desconoce,17/09/2018 12:00:00 a. m.,09/09/2019 12:00:00 a. m.,No
21748,22978,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
16793,17662,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
16796,17664,Persona Jurídica,,Se desconoce,21/07/2018 12:00:00 a. m.,21/07/2018 12:00:00 a. m.,No
18945,20241,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
18314,19554,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
21899,23133,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
15953,16949,Persona Jurídica,,Se desconoce,05/09/2018 12:00:00 a. m.,05/09/2018 12:00:00 a. m.,No
23693,24960,Persona Jurídica,,Se desconoce,29/09/2018 12:00:00 a. m.,29/09/2018 12:00:00 a. m.,No
15715,16559,Persona Jurídica,,Se desconoce,30/09/2018 12:00:00 a. m.,30/09/2018 12:00:00 a. m.,No
19366,20666,Persona Jurídica,,Se desconoce,30/09/2018 12:00:00 a. m.,30/09/2018 12:00:00 a. m.,No
15715,19812,Persona Física,Directa,Hombre,02/10/2018 12:00:00 a. m.,02/10/2018 12:00:00 a. m.,No
19366,20665,Persona Física,Directa,Hombre,30/09/2018 12:00:00 a. m.,30/09/2018 12:00:00 a. m.,No
13117,13979,Persona Jurídica,,Se desconoce,01/02/2016 12:00:00 a. m.,01/02/2016 12:00:00 a. m.,No
16169,17034,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
15495,18030,Persona Jurídica,,Se desconoce,30/09/2018 12:00:00 a. m.,30/09/2018 12:00:00 a. m.,No
15789,16628,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
18946,20242,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
14815,15599,Persona Jurídica,,Se desconoce,16/09/2018 12:00:00 a. m.,16/09/2018 12:00:00 a. m.,No
16104,16972,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
11299,12207,Persona Jurídica,,Se desconoce,14/06/2018 12:00:00 a. m.,14/06/2018 12:00:00 a. m.,No
13893,19097,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
18741,20025,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
11127,12039,Persona Jurídica,,Se desconoce,24/03/2015 12:00:00 a. m.,24/03/2015 12:00:00 a. m.,No
20100,21404,Persona Jurídica,,Se desconoce,29/09/2018 12:00:00 a. m.,29/09/2018 12:00:00 a. m.,No
13622,14442,Persona Jurídica,Directa,No tiene valor,01/10/2018 12:00:00 a. m.,01/10/2018 12:00:00 a. m.,No
19708,21017,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
13625,14445,Persona Jurídica,,Se desconoce,03/10/2018 12:00:00 a. m.,03/10/2018 12:00:00 a. m.,No
19831,30636,Persona Jurídica,Directa,No tiene valor,04/10/2018 12:00:00 a. m.,04/03/2020 12:00:00 a. m.,No
19367,20667,Persona Jurídica,,Se desconoce,04/10/2018 12:00:00 a. m.,04/10/2018 12:00:00 a. m.,No
18468,19713,Persona Jurídica,,Se desconoce,06/10/2018 12:00:00 a. m.,06/10/2018 12:00:00 a. m.,No
14871,15668,Persona Jurídica,,Se desconoce,04/10/2018 12:00:00 a. m.,04/10/2018 12:00:00 a. m.,No
14875,15671,Persona Jurídica,,Se desconoce,05/10/2018 12:00:00 a. m.,05/10/2018 12:00:00 a. m.,No
14436,15184,Persona Jurídica,,Se desconoce,04/10/2018 12:00:00 a. m.,04/10/2018 12:00:00 a. m.,No
13124,13988,Persona Jurídica,,Se desconoce,04/10/2018 12:00:00 a. m.,04/10/2018 12:00:00 a. m.,No
18923,20214,Persona Jurídica,,Se desconoce,05/10/2018 12:00:00 a. m.,05/10/2018 12:00:00 a. m.,No
18924,20217,Persona Jurídica,,Se desconoce,05/10/2018 12:00:00 a. m.,05/10/2018 12:00:00 a. m.,No
16710,17578,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
16707,17577,Persona Jurídica,,Se desconoce,05/10/2018 12:00:00 a. m.,05/10/2018 12:00:00 a. m.,No
24523,25796,Persona Jurídica,,Se desconoce,06/10/2018 12:00:00 a. m.,03/12/2018 12:00:00 a. m.,No
15561,16408,Persona Jurídica,,Se desconoce,06/10/2018 12:00:00 a. m.,06/10/2018 12:00:00 a. m.,No
21752,22979,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
24104,25375,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
14393,15143,Persona Jurídica,,Se desconoce,06/10/2018 12:00:00 a. m.,06/10/2018 12:00:00 a. m.,No
24445,25717,Persona Física,Directa,Hombre,30/12/2016 12:00:00 a. m.,02/01/2017 12:00:00 a. m.,No
15733,16578,Persona Jurídica,,Se desconoce,22/01/2018 12:00:00 a. m.,22/01/2018 12:00:00 a. m.,No
7048,18475,Persona Física,Directa,Mujer,07/10/2018 12:00:00 a. m.,07/10/2018 12:00:00 a. m.,No
7048,18476,Persona Física,Directa,Hombre,07/10/2018 12:00:00 a. m.,07/10/2018 12:00:00 a. m.,No
7048,18477,Persona Física,Directa,Hombre,07/10/2018 12:00:00 a. m.,07/10/2018 12:00:00 a. m.,No
7048,18478,Persona Física,Directa,Hombre,07/10/2018 12:00:00 a. m.,07/10/2018 12:00:00 a. m.,No
7048,18479,Persona Física,Directa,Mujer,07/10/2018 12:00:00 a. m.,07/10/2018 12:00:00 a. m.,No
7048,18480,Persona Física,Directa,Hombre,07/10/2018 12:00:00 a. m.,07/10/2018 12:00:00 a. m.,No
7048,18481,Persona Física,Directa,Hombre,07/10/2018 12:00:00 a. m.,07/10/2018 12:00:00 a. m.,No
7048,18482,Persona Física,Directa,Hombre,07/10/2018 12:00:00 a. m.,07/10/2018 12:00:00 a. m.,No
7048,18483,Persona Física,Directa,Hombre,07/10/2018 12:00:00 a. m.,07/10/2018 12:00:00 a. m.,No
7048,18484,Persona Física,Directa,Hombre,07/10/2018 12:00:00 a. m.,07/10/2018 12:00:00 a. m.,No
7048,18485,Persona Física,Directa,Hombre,07/10/2018 12:00:00 a. m.,07/10/2018 12:00:00 a. m.,No
7048,18486,Persona Física,Directa,Mujer,07/10/2018 12:00:00 a. m.,07/10/2018 12:00:00 a. m.,No
22078,23299,Persona Jurídica,,Se desconoce,08/10/2018 12:00:00 a. m.,08/10/2018 12:00:00 a. m.,No
12932,18954,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
15578,16414,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
23565,24833,Persona Física,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
23565,24834,Persona Jurídica,,Se desconoce,09/10/2018 12:00:00 a. m.,09/10/2018 12:00:00 a. m.,No
24103,25374,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
24524,25797,Persona Jurídica,,Se desconoce,09/10/2018 12:00:00 a. m.,30/11/2018 12:00:00 a. m.,No
16578,17430,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
21754,22981,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
22183,23407,Persona Jurídica,,Se desconoce,04/11/2021 12:00:00 a. m.,04/11/2021 12:00:00 a. m.,No
17720,18775,Persona Jurídica,,Se desconoce,10/10/2018 12:00:00 a. m.,10/10/2018 12:00:00 a. m.,No
13913,19098,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
12456,13361,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
17895,19043,Persona Jurídica,,Se desconoce,12/10/2018 12:00:00 a. m.,12/10/2018 12:00:00 a. m.,No
18199,19429,Persona Jurídica,,Se desconoce,11/10/2018 12:00:00 a. m.,11/10/2018 12:00:00 a. m.,No
15877,16721,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
9140,12674,Persona Jurídica,,Se desconoce,12/10/2018 12:00:00 a. m.,12/10/2018 12:00:00 a. m.,No
21755,22982,Persona Jurídica,,,01/01/1900 12:00:00 a. m.,01/01/1900 12:00:00 a. m.,
17459,18407,Persona Jurídica,,Se desconoce,11/10/2018 12:00:00 a. m.,11/10/2018 12:00:00 a. m.,No
14792,15577,Persona Jurídica,,Se desconoce,13/10/2018 12:00:00 a. m.,13/10/2018 12:00:00 a. m.,No
14808,15591,Persona Jurídica,,Se desconoce,13/10/2018 12:00:00 a. m.,13/10/2018 12:00:00 a. m.,No
14789,15588,Persona Jurídica,,Se desconoce,13/10/2018 12:00:00 a. m.,13/10/2018 12:00:00 a. m.,No
