IdSentenciado,aniosPrision,mesesPrision,diasPrision,bReparacion,bReparacionDefinir,bDecomiso,sBienesDecomisados,bBeneficioCondicional,bSustitutivoPena
21157,2.00,8.00,0.00,No,No,Si,NARCOTICO ,Si,Si
21165,8.00,0.00,0.00,No,No,Si,NARCÓTICO,No,No
21168,2.00,6.00,0.00,No,No,Si,Un arma,Si,Si
21169,2.00,8.00,0.00,No,No,Si,OBJETO BELICO ,Si,Si
21174,4.00,0.00,0.00,No,No,Si,un envoltorio con 366.02 gr de metanfetamina,Si,No
21176,3.00,6.00,0.00,No,No,Si,arma y cartuchos,Si,No
21177,4.00,1.00,15.00,No,No,Si,NARCOTICO ,No,No
21181,4.00,0.00,0.00,No,No,Si,una bolsa de plástico transparente con 51.3 gramos de clorhidrato de metanfetamina y $733.00 (setecientos treinta y tres pesos 00/100 moneda nacional) ,No,No
21184,2.00,6.00,0.00,No,No,Si,MATERIAL BÉLICO,Si,No
21190,2.00,8.00,0.00,No,No,Si,MATERIAL BÉLICO,Si,No
21191,4.00,0.00,0.00,No,No,Si,Un arma de fuego con un cargador y un cartucho,Si,Si
21195,3.00,3.00,0.00,No,No,Si,artefacto bélico y narcótico,No,No
21196,3.00,2.00,0.00,No,No,Si,un arma y trece cartuchos,Si,Si
21201,2.00,6.00,0.00,No,No,Si,CMATERIAL BELICO Y NARCOTICO,Si,No
21204,2.00,10.00,0.00,No,No,Si,NARCOTICO Y ARMA,Si,No
21205,8.00,0.00,0.00,No,No,Si,NARCOTICO Y VEHICULO,No,No
21228,0.00,8.00,0.00,No,No,Si,0.175 gramos de metanfetamina ,No,No
21235,1.00,11.00,0.00,No,No,Si,arma,Si,Si
21236,3.00,1.00,0.00,No,No,Si,arma,Si,Si
21237,2.00,4.00,0.00,No,No,Si,arma,Si,Si
21238,2.00,4.00,0.00,No,No,Si,arma y cartuchos,Si,Si
21240,2.00,8.00,0.00,No,No,Si,clonazepam,Si,Si
21242,7.00,0.00,0.00,No,No,Si,muestras procesales,No,No
21243,2.00,2.00,0.00,No,No,Si,Arma de fuego,Si,Si
21245,1.00,8.00,0.00,No,No,Si,arma,Si,No
21246,3.00,0.00,0.00,No,No,Si,52.45 gr de metanfetamina,No,No
21247,3.00,0.00,0.00,No,No,Si,52.45 gr de metanfetamina,Si,No
21248,2.00,6.00,0.00,No,No,Si,arma de fuego,Si,Si
21252,2.00,6.00,0.00,No,No,Si,arma,Si,Si
21255,4.00,0.00,0.00,No,No,Si,3 envoltorios con 71.2 gr de metanfetamina,Si,No
21256,4.00,0.00,0.00,No,No,Si,3 envoltorios con 71.2 gr de metanfetamina,Si,No
21284,3.00,0.00,0.00,No,No,Si,tres bolsas con 59.49 gr de metanfetamina,No,No
21288,2.00,6.00,0.00,No,No,Si,Arma,Si,Si
21291,2.00,8.00,0.00,No,No,Si,Psicotrópico,Si,Si
21294,2.00,0.00,0.00,No,No,Si,Arma,Si,Si
21295,4.00,0.00,0.00,No,No,Si,metamfetamina,Si,No
21301,0.00,10.00,0.00,No,No,Si,Cartuchos,Si,Si
21305,4.00,2.00,0.00,No,No,Si,ser 3 kilos 270.5 gramos de clorhidrato de metanfetamina,No,No
21306,4.00,2.00,0.00,No,No,Si,ser 3 kilos 270.5 gramos de clorhidrato de metanfetamina,No,No
21307,1.00,6.00,0.00,No,No,Si,Arma de fuego,Si,Si
21308,2.00,4.00,0.00,No,No,Si,Arma,Si,Si
21310,3.00,6.00,0.00,No,No,Si,psicotrópico,Si,Si
21311,3.00,0.00,0.00,No,No,Si,Psicotrópico denominado psilocibina,Si,No
21312,3.00,0.00,0.00,No,No,Si,Psicotrópico denominado psilocibina,Si,No
21313,2.00,8.00,0.00,No,No,Si,Documento afecto,Si,Si
21322,3.00,6.00,0.00,No,No,Si,psicotrópicos,Si,Si
21338,3.00,6.00,0.00,No,No,Si,MATERIAL BÉLICO,Si,No
21347,3.00,0.00,0.00,No,No,Si,Armas y cartuchos afectos,Si,Si
21348,2.00,0.00,0.00,No,No,Si,ARMA,Si,Si
21349,2.00,4.00,0.00,No,No,Si,Arma,Si,Si
21350,3.00,0.00,0.00,No,No,Si,MATERIAL BÉLICO,No,No
21352,4.00,0.00,0.00,No,No,Si,118.97 gr de metanfetamina,Si,No
21354,4.00,0.00,0.00,No,No,Si,118.97 gr de metanfetamina,Si,No
21355,4.00,0.00,0.00,No,No,Si,118.97 gr de metanfetamina,Si,No
21356,1.00,8.00,0.00,No,No,Si,Contenedores,Si,Si
21357,4.00,0.00,0.00,No,No,Si,118.97 gr de metanfetamina,Si,No
21358,4.00,0.00,0.00,No,No,Si,118.97 gr de metanfetamina,Si,No
21360,2.00,8.00,0.00,No,No,Si,Documento apócrifo,Si,Si
21361,2.00,9.00,0.00,No,No,Si,Arma,Si,Si
21363,2.00,10.00,0.00,No,No,Si,MATERIAL BELICO,Si,No
21369,2.00,2.00,0.00,No,No,Si,Arma,Si,Si
21371,2.00,6.00,0.00,No,No,Si,artefacto belico,No,Si
21372,2.00,6.00,0.00,No,No,Si,artefacto belico,No,Si
21379,6.00,8.00,0.00,No,No,Si,5549 gramos de marihuana,No,No
21381,2.00,8.00,0.00,No,No,Si,Documento,Si,Si
21382,6.00,9.00,0.00,No,No,Si,1400 gramos de opio ,No,No
21383,2.00,6.00,0.00,No,No,Si,Arma,No,No
21384,4.00,0.00,0.00,No,No,Si,artefcatos belicos,No,No
21389,4.00,0.00,0.00,No,No,Si,artefactos belicos,No,No
21392,3.00,0.00,0.00,No,No,Si,Material bélico,Si,Si
21393,3.00,9.00,0.00,No,No,Si,5 envoltorios con 72.4 g de metanfetamina ,Si,No
21394,2.00,0.00,0.00,No,No,Si,Arma,Si,Si
21395,3.00,0.00,0.00,No,No,Si,Noventa y siete punto cuatro gramos de clorhidrato de metanfetamina,Si,No
21401,2.00,11.00,0.00,No,No,Si,Arma de fuego,Si,Si
21402,1.00,4.00,0.00,No,No,Si,Arma de fuego,Si,Si
21407,2.00,3.00,0.00,No,No,Si,artefacto belico,Si,Si
21415,2.00,0.00,0.00,No,No,Si,Material bélico,Si,Si
21421,2.00,11.00,0.00,No,No,Si,Arma de fuego,Si,Si
21424,2.00,3.00,0.00,No,No,Si,artefacto belico,Si,Si
21427,3.00,6.00,0.00,No,No,Si,Psicotrópico Clonazepam,Si,Si
21433,4.00,0.00,0.00,No,No,Si,MATERIA BÉLICO,Si,No
21436,4.00,0.00,0.00,No,No,Si,MATERIAL BÉLICO,Si,No
21438,4.00,0.00,0.00,No,No,Si,MATERIAL BÉLICO,Si,No
21448,2.00,11.00,0.00,No,No,Si,Arma de fuego,Si,Si
21449,3.00,6.00,0.00,No,No,Si,MATERIAL BÉLICO,Si,Si
21462,2.00,2.00,0.00,No,No,Si,MATERIAL BÉLICO,Si,No
21468,2.00,1.00,0.00,No,No,Si,Arma de fuego,Si,No
21469,2.00,8.00,0.00,No,No,Si,treinta pastillas con clonazepam,Si,No
21470,2.00,11.00,0.00,No,No,Si,19 cartuchos,Si,Si
21471,2.00,8.00,0.00,No,No,Si,MATERIAL BÉLICO,No,No
21479,2.00,8.00,0.00,No,No,Si,MATERIAL BÉLICO,Si,No
21485,6.00,10.00,0.00,No,No,Si,Psicotrópico,No,No
21488,2.00,0.00,0.00,No,No,Si,Arma,Si,Si
21489,2.00,2.00,0.00,No,No,Si,MATERIAL BÉLICO,Si,No
21490,2.00,0.00,0.00,No,No,Si,Arma de fuego,Si,Si
21493,3.00,11.00,0.00,No,No,Si,Arma de fuego,Si,Si
21494,2.00,6.00,0.00,No,No,Si,pistola calibre .9 mm Parabellum marca Browning Arms matrícula 74C16296 país de fabricación Bélgica,Si,Si
21496,4.00,0.00,0.00,No,No,Si,narcótico,No,Si
21505,2.00,11.00,0.00,No,No,Si,Arma de fuego,No,No
21507,2.00,3.00,0.00,No,No,Si,arma,Si,Si
21509,6.00,8.00,0.00,No,No,Si,4898 gramos de clorhidrato de metanfetamina,No,No
21511,6.00,8.00,0.00,No,No,Si,Narcótico,No,No
21514,2.00,3.00,0.00,No,No,Si,arma,Si,Si
21516,2.00,8.00,0.00,No,No,Si,MATERIAL BÉLICO,No,No
21521,2.00,6.00,0.00,No,No,Si,arma,Si,Si
21522,2.00,10.00,0.00,No,No,Si,MATERIAL BÉLICO,No,No
21523,2.00,0.00,0.00,No,No,Si,arma,Si,Si
21525,3.00,11.00,0.00,No,No,Si,Cannabis Sativa L.,Si,Si
21527,3.00,11.00,0.00,No,No,Si,Cannabis Sativa L.,Si,Si
21530,3.00,0.00,0.00,No,No,Si,arma,Si,Si
21535,4.00,6.00,0.00,No,No,Si,Metanfetamina,No,No
21536,2.00,8.00,0.00,No,No,Si,Narcótico,No,No
21541,4.00,2.00,0.00,No,No,Si,Narcóticos,No,No
21543,4.00,7.00,0.00,No,No,Si,Metanfetamina,No,No
21544,4.00,7.00,0.00,No,No,Si,Metanfetamina,No,No
21545,2.00,6.00,0.00,No,No,Si,arma,Si,Si
21547,2.00,6.00,0.00,No,No,Si,arma,Si,Si
21549,2.00,5.00,0.00,No,No,Si,arma de fuego,Si,Si
21554,3.00,6.00,0.00,No,No,Si,arma de fuego,Si,Si
21555,3.00,6.00,0.00,No,No,Si,arma de fuego,Si,Si
21556,3.00,6.00,0.00,No,No,Si,arma de fuego,Si,Si
21557,3.00,11.00,0.00,No,No,Si,Metanfetamina,Si,Si
21560,3.00,11.00,0.00,No,No,Si,Arma de fuego,Si,No
21571,2.00,11.00,0.00,No,No,Si,Arma de fuego,Si,No
21572,2.00,11.00,0.00,No,No,Si,Arma de fuego,Si,No
21584,3.00,0.00,0.00,No,No,Si,nueve pastillas que contienen el principio activo de clonazepam,Si,Si
21592,2.00,10.00,15.00,No,No,Si,Narcótico,Si,Si
21594,3.00,6.00,0.00,No,No,Si,arma de fuego,Si,Si
21598,11.00,3.00,0.00,No,No,Si,Narcóticos y arma de fuego,No,No
21599,2.00,11.00,0.00,No,No,Si,Arma de fuego,Si,No
21600,3.00,0.00,0.00,No,No,Si,arma de fuego,Si,Si
21601,2.00,0.00,0.00,No,No,Si,material bélico afecto,Si,Si
21602,3.00,0.00,0.00,No,No,Si,arma de fuego,Si,Si
21605,2.00,11.00,0.00,No,No,Si,Arma de fuego,Si,Si
21606,2.00,11.00,0.00,No,No,Si,Arma de fuego,Si,Si
21609,2.00,0.00,0.00,No,No,Si,artefacto bélico asegurado,Si,Si
21610,2.00,0.00,0.00,No,No,Si,artefacto bélico asegurado,Si,Si
21612,8.00,4.00,0.00,No,No,Si,Narcótico,No,No
21614,2.00,8.00,0.00,No,No,Si,Psicotrópico ,Si,Si
21615,5.00,3.00,0.00,No,No,Si,ARTEFACTO BÉLICO Y NARCOTICOS ASEGURADOS,No,No
21616,1.00,4.00,0.00,No,No,Si,Artefacto bélico,Si,Si
21620,2.00,0.00,0.00,No,No,Si,arma asegurada,Si,Si
21624,2.00,6.00,0.00,No,No,Si,artefacto belico,Si,Si
21628,2.00,0.00,0.00,No,No,Si,artefacto bélico asegurado,Si,Si
21629,2.00,6.00,0.00,No,No,Si,artefacto belico,No,No
21632,2.00,11.00,0.00,No,No,Si,Arma de fuego,Si,Si
21635,2.00,11.00,0.00,No,No,Si,Arma de fuego,Si,No
21636,2.00,0.00,0.00,No,No,Si,arma y narcótico asegurados ,Si,Si
21638,0.00,8.00,0.00,No,No,Si,cartucho,Si,Si
21639,2.00,6.00,0.00,No,No,Si,artefacto belico,Si,Si
21640,4.00,0.00,0.00,No,No,Si,MATERIAL BÉLICO,Si,No
21642,2.00,11.00,0.00,No,No,Si,Arma de fuego,Si,Si
21643,2.00,11.00,0.00,No,No,Si,Arma de fuego,Si,Si
21645,3.00,5.00,29.00,No,No,Si,artefactos belicos asegurados,No,No
21646,2.00,8.00,0.00,No,No,Si,artefacto bélico,Si,Si
21650,2.00,0.00,0.00,No,No,Si,arma afecta,Si,Si
21653,2.00,8.00,0.00,No,No,Si,artefactos bélicos,Si,Si
21654,1.00,11.00,0.00,No,No,Si,artefacto belico,Si,Si
21655,3.00,0.00,0.00,No,No,Si,arma de fuego y cartuchos,Si,No
21656,3.00,11.00,0.00,No,No,Si,Cartuchos,Si,No
21660,2.00,0.00,0.00,No,No,Si,artefacto bélico,Si,Si
21661,3.00,11.00,0.00,No,No,Si,Arma de fuego.,Si,Si
21667,2.00,0.00,0.00,No,No,Si,arma de fuego,Si,Si
21668,2.00,6.00,0.00,No,No,Si,arma y cartuchos,Si,No
21669,2.00,0.00,0.00,No,No,Si,arma de fuego,Si,Si
21672,1.00,6.00,0.00,No,No,Si,cartuchos,Si,Si
21675,2.00,1.00,0.00,No,No,Si,artefactos bélicos,Si,Si
21680,2.00,8.00,0.00,No,No,Si,artefacto bélico,Si,Si
21681,2.00,10.00,0.00,No,No,Si,decomiso del artefacto belico y del estupefaciente,No,Si
21684,3.00,0.00,0.00,No,No,Si,artefacto bélico,Si,Si
21688,4.00,0.00,0.00,No,No,Si,NARCÓTICOS,Si,No
21691,2.00,8.00,0.00,No,No,Si,psicotrópico,Si,Si
21695,2.00,0.00,0.00,No,No,Si,arma,No,No
21698,2.00,6.00,0.00,No,No,Si,artefactos bélicos,Si,Si
21702,2.00,8.00,0.00,No,No,Si,artefacto bélico,Si,Si
21704,4.00,0.00,0.00,No,No,Si,material belico,Si,No
21708,2.00,8.00,0.00,No,No,Si,documento,Si,Si
21713,6.00,8.00,0.00,No,No,Si,18250029,No,No
21716,7.00,0.00,0.00,No,No,Si,narcóticos,No,No
21717,7.00,0.00,0.00,No,No,Si,narcótico,No,No
21720,2.00,11.00,0.00,No,No,Si,artefacto bélico,Si,No
21721,2.00,11.00,29.00,No,No,Si,decomiso del armamento bélico,Si,Si
21723,3.00,10.00,0.00,No,No,Si,arma,Si,Si
21724,3.00,0.00,0.00,No,No,Si,Psicotrópico,No,No
21725,4.00,0.00,0.00,No,No,Si,arma  cartuchos,Si,Si
21726,2.00,6.00,0.00,No,No,Si,arma,Si,Si
21731,1.00,8.00,0.00,No,No,Si,Se decretó el decomiso del material bélico afecto a  la causa.,Si,Si
21732,2.00,3.00,0.00,No,No,Si,arma,Si,Si
21733,3.00,11.00,0.00,No,No,Si,narcóticos ,Si,No
21734,2.00,8.00,0.00,No,No,Si,Arma,No,No
21735,2.00,0.00,0.00,No,No,Si,arma,Si,Si
21736,4.00,1.00,0.00,No,No,Si,narcótico,No,No
21737,2.00,6.00,0.00,No,No,Si,. Se decretó el decomiso del material bélico afecto a  la causa.,Si,Si
21738,7.00,0.00,0.00,No,No,Si,metanfetamina,No,No
21740,7.00,0.00,0.00,No,No,Si,arma y cartuchos,No,No
21742,2.00,11.00,29.00,No,No,Si,artefactos bélicos y objetos afectos ,Si,Si
21743,2.00,3.00,0.00,No,No,Si,arma,Si,Si
21744,1.00,0.00,0.00,No,No,Si,Se decretó el decomiso del material bélico afecto a  la causa.,Si,Si
21745,2.00,0.00,0.00,No,No,Si,arma,Si,Si
21746,4.00,0.00,0.00,No,No,Si,narcótico,No,No
21751,3.00,0.00,0.00,No,No,Si,arma,No,No
21752,2.00,9.00,0.00,No,No,Si,cartuchos y mochila,Si,Si
21753,2.00,5.00,0.00,No,No,Si,arma y psicotrópico,Si,Si
21754,3.00,0.00,0.00,No,No,Si,Arma,Si,Si
21755,2.00,8.00,0.00,No,No,Si,Se decretó el decomiso y se ordenó la destrucción  del documento afecto a la causa que constituye el objeto material  del delito.,Si,Si
21757,2.00,6.00,0.00,No,No,Si,arma,Si,Si
21759,3.00,0.00,0.00,No,No,Si,arma,Si,Si
21760,1.00,6.00,0.00,No,No,Si,decomiso de los objetos bélicos afectos.,No,No
21762,2.00,0.00,0.00,No,No,Si,Se decretó el decomiso y se ordenó la remisión del  material bélico afecto a la causa.,Si,Si
21763,2.00,4.00,0.00,No,No,Si,MATERIAL BÉLICO Y NARCOTICOS,Si,No
21764,3.00,0.00,0.00,No,No,Si,narcótico,Si,Si
21765,2.00,4.00,0.00,No,No,Si,MATERIAL BÉLICO Y NARCÓTICOS,Si,No
21766,2.00,4.00,0.00,No,No,Si,MATERIAL BELICO Y NARCOTICOS,Si,No
21767,4.00,1.00,0.00,No,No,Si,narcóticos,No,No
21771,2.00,9.00,0.00,No,No,Si,Se decretó el decomiso y se ordenó la remisión del  material bélico afecto a la causa.,Si,Si
21773,3.00,4.00,0.00,No,No,Si,droga,Si,Si
21775,3.00,6.00,0.00,No,No,Si,Se decretó el decomiso y la destrucción del documento afecto a la causa que constituye el objeto material del  delito.,Si,Si
21776,0.00,8.00,0.00,No,No,Si,armas,Si,Si
21779,3.00,4.00,0.00,No,No,Si,artefactos bélicos,Si,Si
21785,2.00,6.00,0.00,No,No,Si,arma,Si,Si
21787,2.00,3.00,0.00,No,No,Si,Se decretó el decomiso y se ordenó la remisión del  material bélico afecto a la causa.,No,No
21790,2.00,8.00,0.00,No,No,Si,arma,Si,Si
21792,3.00,0.00,0.00,No,No,Si,artefactos bélicos,Si,No
21793,2.00,10.00,0.00,No,No,Si,MATERIAL BÉLICO Y NARCÓTICOS,Si,No
21794,2.00,4.00,0.00,No,No,Si,arma y cargadores,Si,Si
21796,2.00,8.00,0.00,No,No,Si,documento,Si,Si
21797,2.00,8.00,0.00,No,No,Si,Se decretó el decomiso y destrucción del documento afecto a la causa.,Si,Si
21798,2.00,0.00,0.00,No,No,Si,MATERIAL BÉLICO,Si,No
21799,3.00,0.00,0.00,No,No,Si,artefactos bélicos,Si,No
21800,3.00,0.00,0.00,No,No,Si,documento,Si,Si
21801,0.00,8.00,10.00,No,No,Si,todos los indicios y narcoticos afectos a la presente,Si,Si
21802,4.00,0.00,0.00,No,No,Si,narcótico,Si,No
21803,2.00,8.00,0.00,No,No,Si,Tres cápsulas que pericialmente se determinó contienen clobenzorex,Si,No
21804,3.00,2.00,0.00,No,No,Si,narcoticos,Si,Si
21805,4.00,1.00,0.00,No,No,Si,NARCOTICO,No,No
21806,3.00,0.00,0.00,No,No,Si,MATERIAL BÉLICO,Si,No
21807,3.00,2.00,0.00,No,No,Si,Droga,Si,Si
21808,2.00,0.00,0.00,No,No,Si,Se decretó el decomiso y destrucción del material  bélico afecto a la carpeta de investigación.,Si,Si
21809,4.00,3.00,0.00,No,No,Si,narcótico,No,No
21812,2.00,8.00,0.00,No,No,Si,Se decretó el decomiso y destrucción de los documentos afectos a la carpeta de investigación.,Si,Si
21813,4.00,2.00,0.00,No,No,Si,narcotico,No,No
21815,4.00,0.00,0.00,No,No,Si,narcotico,Si,Si
21816,3.00,6.00,0.00,No,No,Si,Se decretó el decomiso y destrucción de las tarjetas precisadas por este juzgador.,Si,Si
21818,2.00,11.00,0.00,No,No,Si,artefactos bélicos,Si,Si
21820,1.00,6.00,0.00,No,No,Si,Se decretó el decomiso del material bélico afecto a  la carpeta de investigación.,Si,Si
21823,2.00,11.00,0.00,No,No,Si,Se decretó el decomiso y destrucción de los documentos afectos a esa carpeta de investigación.,Si,Si
21832,2.00,6.00,0.00,No,No,Si,arma,Si,Si
21833,2.00,6.00,0.00,No,No,Si,arma,Si,Si
21834,2.00,6.00,0.00,No,No,Si,arma,Si,Si
21835,2.00,6.00,0.00,No,No,Si,arma,Si,Si
21836,2.00,6.00,0.00,No,No,Si,arma,Si,Si
21837,2.00,2.00,0.00,No,No,Si,arma,Si,Si
21838,2.00,6.00,0.00,No,No,Si,arma,Si,Si
21839,2.00,8.00,0.00,No,No,Si,documento,Si,Si
21840,2.00,0.00,0.00,No,No,Si,arma,Si,Si
21841,2.00,9.00,0.00,No,No,Si,arma,Si,Si
21842,2.00,8.00,0.00,No,No,Si,documento,Si,Si
21843,2.00,6.00,0.00,No,No,Si,arma,No,No
21844,2.00,6.00,0.00,No,No,Si,arma,No,Si
21845,3.00,6.00,0.00,No,No,Si,documento,Si,Si
21846,2.00,6.00,0.00,No,No,Si,arma,Si,Si
21847,2.00,6.00,0.00,No,No,Si,arma,Si,Si
21848,2.00,3.00,0.00,No,No,Si,arma,No,No
21849,3.00,4.00,0.00,No,No,Si,arma,Si,Si
21850,2.00,3.00,0.00,No,No,Si,arma,Si,Si
21851,7.00,6.00,0.00,No,No,Si,narcótico,No,No
21853,4.00,0.00,0.00,No,No,Si,arma,No,No
21854,4.00,0.00,0.00,No,No,Si,arma,No,No
21858,4.00,0.00,0.00,No,No,Si,arma,Si,Si
21862,3.00,9.00,0.00,No,No,Si,arma,Si,Si
21864,3.00,9.00,0.00,No,No,Si,arma,Si,Si
21867,4.00,2.00,0.00,No,No,Si,narcótico,No,No
21869,1,11,0,No,No,Si,narcóticos (marihuana y clorhidrato de cocaína).,Si,Si
21870,2.00,6.00,0.00,No,No,Si,arma,Si,Si
21872,6.00,8.00,0.00,No,No,Si,narcótico,No,No
21873,2.00,6.00,0.00,No,No,Si,Arma de fuego,Si,Si
21875,2.00,3.00,0.00,No,No,Si,arma,Si,Si
21877,2.00,8.00,0.00,No,No,Si,documento,Si,Si
21881,2.00,8.00,0.00,No,No,Si,Clorhidrato de metanfetamina con un peso neto de 55 gramos.,Si,Si
21883,2.00,0.00,0.00,No,No,Si,Arma de fuego,Si,Si
21884,4.00,0.00,0.00,No,No,Si,123.3 gramos de Clorhidrato de Metanfetamina ,Si,Si
21885,0.00,9.00,0.00,No,No,Si,uniformes,Si,Si
21886,4.00,0.00,0.00,No,No,Si,94.4 gramos de clorhidrato de metanfetamina ,Si,Si
21887,1.00,7.00,0.00,No,No,Si,Arma de fuego,Si,Si
21888,2.00,10.00,0.00,No,No,Si,Arma de fuego,Si,Si
21891,3.00,11.00,0.00,No,No,Si,decomiso de la droga afecta a la presente,Si,Si
21894,2.00,6.00,0.00,No,No,Si,objetos belicos asegurados,Si,Si
21895,4,10,15,No,No,Si,narcóticos afectos a la causa,No,No
21896,4,10,15,No,No,Si,narcótico afecto a la causa ,No,No
21897,4.00,0.00,0.00,No,No,Si,artefactos bélicos,Si,No
21898,4.00,0.00,0.00,No,No,Si,artefactos bélicos,Si,No
21899,2.00,6.00,0.00,No,No,Si,decomiso del arma y cartuchos,Si,Si
21900,4.00,0.00,0.00,No,No,Si,artefactos bélicos,Si,No
21901,2.00,8.00,0.00,No,No,Si,documento apócrifo,Si,Si
21905,4,5,7,No,No,Si,narcótico afecto a la causa,No,No
21906,2.00,0.00,0.00,No,No,Si,arma asegurada,Si,Si
21908,2.00,0.00,0.00,No,No,Si,arma asegurada,Si,Si
21909,4,5,7,No,No,Si,narcóticos afectos a la causa,No,No
21910,4.00,0.00,0.00,No,No,Si,artefactos bélicos,Si,No
21911,1.00,0.00,0.00,No,No,Si,artefacto bélico asegurado,Si,Si
21913,5.00,3.00,0.00,No,No,Si,arma y narcótico asegurado,No,No
21914,3.00,9.00,0.00,Si,No,Si,HIDROCARBURO,Si,No
21915,4.00,0.00,0.00,No,No,Si,99.3 gramos de metanfetamina.,Si,No
21916,2.00,0.00,0.00,No,No,Si,arma asegurada,Si,Si
21919,3.00,0.00,0.00,No,No,Si,arma,Si,Si
21920,3.00,4.00,0.00,No,No,Si,material bélico asegurado,Si,Si
21926,2.00,6.00,0.00,No,No,Si,arma,No,Si
21927,3.00,0.00,0.00,No,No,Si,material bélico asegurado,Si,Si
21928,4.00,0.00,0.00,No,No,Si,artefactos bélicos,Si,No
21930,4.00,0.00,0.00,No,No,Si,artefactos bélicos,Si,No
21932,2.00,8.00,0.00,No,No,Si,documento ,Si,Si
21933,4.00,0.00,0.00,No,No,Si,MATERIAL BÉLICO,Si,No
21934,4.00,0.00,0.00,No,No,Si,DOCUMENTOS FALSOS ,Si,Si
21935,2.00,0.00,0.00,No,No,Si,material bélico asegurado,Si,Si
21936,4.00,0.00,0.00,No,No,Si,MATERIAL BÉLICO,Si,No
21938,1.00,11.00,0.00,No,No,Si,arma,Si,Si
21939,4.00,0.00,0.00,No,No,Si,2.9 gramos de metanfetamina y 17.7 gramos de marihuana.,Si,No
21940,4.00,0.00,0.00,No,No,Si,narcótico,Si,No
21941,4.00,0.00,0.00,No,No,Si, 3.3 gramos de metanfetamina y 16.5 gramos de marihuana.,Si,No
21942,4.00,0.00,0.00,No,No,Si,narcótico,Si,No
21943,3.00,0.00,0.00,No,No,Si,arma asegurada,Si,Si
21944,1.00,6.00,0.00,No,No,Si,artefactos bélicos,Si,No
21945,6.00,8.00,0.00,No,No,Si,narcótico,No,No
21946,2,0,0,No,No,Si,Arma de fuego,Si,Si
21947,4.00,0.00,0.00,No,No,Si,arma y narcótico asegurado,Si,Si
21948,2.00,6.00,0.00,No,No,Si,narcótico,Si,Si
21949,2.00,0.00,0.00,No,No,Si,Se decretó el decomiso del material bélico afecto a  la carpeta de investigación.,Si,Si
21951,4.00,6.00,0.00,No,No,Si,narcótico,No,No
21952,5.00,0.00,0.00,No,No,Si,artefacto belico y narcótico asegurado,No,No
21953,2.00,0.00,0.00,No,No,Si,Se decretó el decomiso del material bélico afecto a la carpeta de investigación.,Si,Si
21958,2.00,3.00,0.00,No,No,Si,arma,No,Si
21961,2.00,6.00,0.00,No,No,Si,tarjetas,Si,Si
21965,1.00,8.00,0.00,No,No,Si,arma,Si,Si
21968,5.00,8.00,0.00,No,No,Si,artefactos bélicos y narcótico asegurados,No,No
21972,2.00,0.00,0.00,No,No,Si,arma asegurada,Si,Si
21973,2.00,8.00,0.00,No,No,Si,documento,Si,Si
21978,4.00,0.00,0.00,No,No,Si,artefactos bélicos asegurados,Si,Si
21980,2.00,3.00,0.00,No,No,Si,arma,No,Si
21983,3.00,4.00,0.00,No,No,Si,arma,No,Si
21984,7.00,0.00,0.00,No,No,Si,narcótico,No,No
21985,3.00,4.00,0.00,No,No,Si,arma,No,Si
21986,4.00,0.00,0.00,No,No,Si,143.4 gramos de clorhidrato de metanfetamina,Si,Si
21988,7.00,0.00,0.00,No,No,Si,narcótico,No,No
21989,3.00,9.00,0.00,No,No,Si,narcóticos,No,No
21990,2.00,0.00,0.00,No,No,Si,ARMA ASEGURADA,Si,Si
21993,3.00,6.00,0.00,No,No,Si,arma,Si,No
21994,2.00,6.00,0.00,No,No,Si,artefactos bélicos,Si,No
21995,2.00,0.00,0.00,No,No,Si,ARMA ASEGURADA,Si,Si
22002,2.00,6.00,0.00,No,No,Si,ARMA Y NARCÓTICO ASEGURADO,Si,Si
22003,4.00,2.00,0.00,No,No,Si,CPU ,No,No
22006,3.00,6.00,0.00,No,No,Si,clobenzorex,Si,No
22007,3.00,0.00,0.00,No,No,Si,arma,Si,No
22008,2.00,6.00,0.00,No,No,Si,artefactos bélicos,No,No
22009,2.00,8.00,0.00,No,No,Si,documento ,Si,Si
22012,2.00,8.00,0.00,No,No,Si,documento,Si,Si
22014,1.00,9.00,0.00,No,No,Si,arma,No,No
22015,2.00,6.00,0.00,No,No,Si,artefactos bélicos,No,No
22016,4.00,0.00,0.00,No,No,Si,narcótico,No,Si
22017,4.00,0.00,0.00,No,No,Si,narcótico,No,Si
22018,2.00,0.00,0.00,No,No,Si,OBJETOS E INSTRUMENTOS DEL DELITO,Si,Si
22019,4.00,0.00,0.00,No,No,Si,narcótico,Si,Si
22020,2.00,0.00,0.00,No,No,Si,INSTRUMENTOS Y OBJETOS DEL DELITP,Si,Si
22021,4.00,0.00,0.00,No,No,Si,narcótico,Si,Si
22022,1.00,6.00,0.00,No,No,Si,Arma,No,No
22025,2.00,11.00,0.00,No,No,Si,un arma de fuego calibre 38 Súper así como una bolsa color azul turquesa.,No,No
22026,4.00,0.00,0.00,Si,No,Si,19 garrafas plásticas,Si,No
22028,2.00,8.00,0.00,No,No,Si,DOCUMENTO APÓCRIFO,Si,Si
22029,2.00,6.00,0.00,No,No,Si,arma,Si,Si
22032,3.00,9.00,0.00,No,No,Si,narcótico,Si,No
22035,2.00,3.00,0.00,No,No,Si,arma,Si,Si
